images,0009,0.763,0.152,0.809,0.206,1,0.4512
images,0009,0.763,0.152,0.809,0.206,2,0.3063
images,0009,0.763,0.152,0.809,0.206,3,0.0917
images,0009,0.763,0.152,0.809,0.206,4,0.1507
images,0009,0.581,0.187,0.660,0.312,1,0.3648
images,0009,0.581,0.187,0.660,0.312,2,0.4340
images,0009,0.581,0.187,0.660,0.312,3,0.0296
images,0009,0.581,0.187,0.660,0.312,4,0.1716
images,0009,0.778,0.447,0.912,0.504,1,0.4380
images,0009,0.778,0.447,0.912,0.504,2,0.3883
images,0009,0.778,0.447,0.912,0.504,3,0.0060
images,0009,0.778,0.447,0.912,0.504,4,0.1677
images,0010,0.203,0.759,0.278,0.839,1,0.4062
images,0010,0.203,0.759,0.278,0.839,2,0.3202
images,0010,0.203,0.759,0.278,0.839,3,0.0516
images,0010,0.203,0.759,0.278,0.839,4,0.2220
images,0010,0.720,0.200,0.813,0.301,1,0.4479
images,0010,0.720,0.200,0.813,0.301,2,0.2835
images,0010,0.720,0.200,0.813,0.301,3,0.0404
images,0010,0.720,0.200,0.813,0.301,4,0.2282
images,0010,0.191,0.645,0.333,0.709,1,0.3593
images,0010,0.191,0.645,0.333,0.709,2,0.4540
images,0010,0.191,0.645,0.333,0.709,3,0.0152
images,0010,0.191,0.645,0.333,0.709,4,0.1716
images,0010,0.546,0.784,0.632,0.913,1,0.5220
images,0010,0.546,0.784,0.632,0.913,2,0.3207
images,0010,0.546,0.784,0.632,0.913,3,0.0091
images,0010,0.546,0.784,0.632,0.913,4,0.1483
images,0011,0.120,0.762,0.161,0.799,1,0.4603
images,0011,0.120,0.762,0.161,0.799,2,0.2761
images,0011,0.120,0.762,0.161,0.799,3,0.0898
images,0011,0.120,0.762,0.161,0.799,4,0.1737
images,0011,0.093,0.509,0.273,0.598,1,0.5314
images,0011,0.093,0.509,0.273,0.598,2,0.2321
images,0011,0.093,0.509,0.273,0.598,3,0.0331
images,0011,0.093,0.509,0.273,0.598,4,0.2034
images,0011,0.106,0.721,0.161,0.746,1,0.3630
images,0011,0.106,0.721,0.161,0.746,2,0.3936
images,0011,0.106,0.721,0.161,0.746,3,0.0526
images,0011,0.106,0.721,0.161,0.746,4,0.1907
images,0011,0.255,0.848,0.311,0.906,1,0.5929
images,0011,0.255,0.848,0.311,0.906,2,0.2209
images,0011,0.255,0.848,0.311,0.906,3,0.0619
images,0011,0.255,0.848,0.311,0.906,4,0.1243
images,0012,0.674,0.832,0.732,0.909,1,0.5013
images,0012,0.674,0.832,0.732,0.909,2,0.2219
images,0012,0.674,0.832,0.732,0.909,3,0.0554
images,0012,0.674,0.832,0.732,0.909,4,0.2214
images,0012,0.666,0.820,0.734,0.906,1,0.5006
images,0012,0.666,0.820,0.734,0.906,2,0.2112
images,0012,0.666,0.820,0.734,0.906,3,0.0690
images,0012,0.666,0.820,0.734,0.906,4,0.2191
images,0012,0.766,0.505,0.918,0.607,1,0.4335
images,0012,0.766,0.505,0.918,0.607,2,0.3773
images,0012,0.766,0.505,0.918,0.607,3,0.0382
images,0012,0.766,0.505,0.918,0.607,4,0.1511
images,0012,0.505,0.416,0.621,0.558,1,0.3044
images,0012,0.505,0.416,0.621,0.558,2,0.3864
images,0012,0.505,0.416,0.621,0.558,3,0.0271
images,0012,0.505,0.416,0.621,0.558,4,0.2820
images,0013,0.871,0.652,0.939,0.696,1,0.5268
images,0013,0.871,0.652,0.939,0.696,2,0.2579
images,0013,0.871,0.652,0.939,0.696,3,0.0655
images,0013,0.871,0.652,0.939,0.696,4,0.1497
images,0013,0.883,0.597,0.956,0.652,1,0.5080
images,0013,0.883,0.597,0.956,0.652,2,0.2798
images,0013,0.883,0.597,0.956,0.652,3,0.0648
images,0013,0.883,0.597,0.956,0.652,4,0.1474
images,0013,0.883,0.395,0.966,0.442,1,0.3963
images,0013,0.883,0.395,0.966,0.442,2,0.4306
images,0013,0.883,0.395,0.966,0.442,3,0.0118
images,0013,0.883,0.395,0.966,0.442,4,0.1613
images,0013,0.833,0.307,0.923,0.373,1,0.3997
images,0013,0.833,0.307,0.923,0.373,2,0.4659
images,0013,0.833,0.307,0.923,0.373,3,0.0026
images,0013,0.833,0.307,0.923,0.373,4,0.1319
images,0014,0.798,0.380,0.964,0.487,1,0.4571
images,0014,0.798,0.380,0.964,0.487,2,0.3474
images,0014,0.798,0.380,0.964,0.487,3,0.0119
images,0014,0.798,0.380,0.964,0.487,4,0.1836
images,0014,0.791,0.293,0.934,0.390,1,0.4905
images,0014,0.791,0.293,0.934,0.390,2,0.3475
images,0014,0.791,0.293,0.934,0.390,3,0.0157
images,0014,0.791,0.293,0.934,0.390,4,0.1463
images,0014,0.728,0.136,0.818,0.245,1,0.4694
images,0014,0.728,0.136,0.818,0.245,2,0.3550
images,0014,0.728,0.136,0.818,0.245,3,0.0215
images,0014,0.728,0.136,0.818,0.245,4,0.1541
images,0014,0.677,0.085,0.739,0.177,1,0.4168
images,0014,0.677,0.085,0.739,0.177,2,0.4103
images,0014,0.677,0.085,0.739,0.177,3,0.0122
images,0014,0.677,0.085,0.739,0.177,4,0.1607
images,0015,0.180,0.126,0.332,0.284,1,0.2781
images,0015,0.180,0.126,0.332,0.284,2,0.4709
images,0015,0.180,0.126,0.332,0.284,3,0.0036
images,0015,0.180,0.126,0.332,0.284,4,0.2474
images,0015,0.312,0.040,0.401,0.196,1,0.3783
images,0015,0.312,0.040,0.401,0.196,2,0.4340
images,0015,0.312,0.040,0.401,0.196,3,0.0063
images,0015,0.312,0.040,0.401,0.196,4,0.1814
images,0015,0.259,0.062,0.352,0.209,1,0.3621
images,0015,0.259,0.062,0.352,0.209,2,0.4679
images,0015,0.259,0.062,0.352,0.209,3,0.0050
images,0015,0.259,0.062,0.352,0.209,4,0.1650
images,0015,0.413,0.022,0.477,0.115,1,0.4303
images,0015,0.413,0.022,0.477,0.115,2,0.3821
images,0015,0.413,0.022,0.477,0.115,3,0.0156
images,0015,0.413,0.022,0.477,0.115,4,0.1721
images,0016,0.525,0.113,0.884,0.427,1,0.5143
images,0016,0.525,0.113,0.884,0.427,2,0.2782
images,0016,0.525,0.113,0.884,0.427,3,0.0095
images,0016,0.525,0.113,0.884,0.427,4,0.1980
images,0016,0.656,0.063,0.766,0.206,1,0.4614
images,0016,0.656,0.063,0.766,0.206,2,0.4411
images,0016,0.656,0.063,0.766,0.206,3,0.0115
images,0016,0.656,0.063,0.766,0.206,4,0.0859
images,0016,0.509,0.030,0.709,0.330,1,0.6192
images,0016,0.509,0.030,0.709,0.330,2,0.2799
images,0016,0.509,0.030,0.709,0.330,3,0.0023
images,0016,0.509,0.030,0.709,0.330,4,0.0985
images,0016,0.712,0.138,0.754,0.191,1,0.4052
images,0016,0.712,0.138,0.754,0.191,2,0.4278
images,0016,0.712,0.138,0.754,0.191,3,0.0122
images,0016,0.712,0.138,0.754,0.191,4,0.1549
images,0017,0.838,0.638,0.947,0.691,1,0.5118
images,0017,0.838,0.638,0.947,0.691,2,0.1343
images,0017,0.838,0.638,0.947,0.691,3,0.2660
images,0017,0.838,0.638,0.947,0.691,4,0.0879
images,0017,0.907,0.462,0.995,0.520,1,0.4022
images,0017,0.907,0.462,0.995,0.520,2,0.3728
images,0017,0.907,0.462,0.995,0.520,3,0.0928
images,0017,0.907,0.462,0.995,0.520,4,0.1321
images,0017,0.893,0.676,0.956,0.712,1,0.4261
images,0017,0.893,0.676,0.956,0.712,2,0.2860
images,0017,0.893,0.676,0.956,0.712,3,0.1762
images,0017,0.893,0.676,0.956,0.712,4,0.1116
images,0017,0.926,0.405,0.973,0.466,1,0.3690
images,0017,0.926,0.405,0.973,0.466,2,0.3557
images,0017,0.926,0.405,0.973,0.466,3,0.1594
images,0017,0.926,0.405,0.973,0.466,4,0.1159
images,0018,0.692,0.848,0.759,0.910,1,0.5008
images,0018,0.692,0.848,0.759,0.910,2,0.2965
images,0018,0.692,0.848,0.759,0.910,3,0.0774
images,0018,0.692,0.848,0.759,0.910,4,0.1253
images,0018,0.849,0.480,0.970,0.603,1,0.5076
images,0018,0.849,0.480,0.970,0.603,2,0.3425
images,0018,0.849,0.480,0.970,0.603,3,0.0059
images,0018,0.849,0.480,0.970,0.603,4,0.1440
images,0018,0.655,0.886,0.719,0.949,1,0.5583
images,0018,0.655,0.886,0.719,0.949,2,0.2287
images,0018,0.655,0.886,0.719,0.949,3,0.1110
images,0018,0.655,0.886,0.719,0.949,4,0.1020
images,0018,0.890,0.538,0.974,0.605,1,0.5047
images,0018,0.890,0.538,0.974,0.605,2,0.3511
images,0018,0.890,0.538,0.974,0.605,3,0.0287
images,0018,0.890,0.538,0.974,0.605,4,0.1155
images,0019,0.173,0.745,0.237,0.859,1,0.4345
images,0019,0.173,0.745,0.237,0.859,2,0.2469
images,0019,0.173,0.745,0.237,0.859,3,0.1166
images,0019,0.173,0.745,0.237,0.859,4,0.2020
images,0019,0.049,0.364,0.289,0.521,1,0.3623
images,0019,0.049,0.364,0.289,0.521,2,0.3895
images,0019,0.049,0.364,0.289,0.521,3,0.0014
images,0019,0.049,0.364,0.289,0.521,4,0.2468
images,0019,0.163,0.806,0.243,0.856,1,0.4725
images,0019,0.163,0.806,0.243,0.856,2,0.2111
images,0019,0.163,0.806,0.243,0.856,3,0.1470
images,0019,0.163,0.806,0.243,0.856,4,0.1695
images,0019,0.496,0.338,0.684,0.616,1,0.0006
images,0019,0.496,0.338,0.684,0.616,2,0.0000
images,0019,0.496,0.338,0.684,0.616,3,0.0000
images,0019,0.496,0.338,0.684,0.616,4,0.9994
images,0020,0.145,0.473,0.357,0.647,1,0.3162
images,0020,0.145,0.473,0.357,0.647,2,0.2837
images,0020,0.145,0.473,0.357,0.647,3,0.0072
images,0020,0.145,0.473,0.357,0.647,4,0.3929
images,0020,0.495,0.040,0.580,0.144,1,0.3056
images,0020,0.495,0.040,0.580,0.144,2,0.3829
images,0020,0.495,0.040,0.580,0.144,3,0.0672
images,0020,0.495,0.040,0.580,0.144,4,0.2443
images,0020,0.124,0.652,0.304,0.778,1,0.4064
images,0020,0.124,0.652,0.304,0.778,2,0.3222
images,0020,0.124,0.652,0.304,0.778,3,0.0055
images,0020,0.124,0.652,0.304,0.778,4,0.2660
images,0020,0.716,0.126,0.774,0.267,1,0.3880
images,0020,0.716,0.126,0.774,0.267,2,0.4693
images,0020,0.716,0.126,0.774,0.267,3,0.0271
images,0020,0.716,0.126,0.774,0.267,4,0.1156
images,0021,0.797,0.262,0.909,0.309,1,0.5734
images,0021,0.797,0.262,0.909,0.309,2,0.1756
images,0021,0.797,0.262,0.909,0.309,3,0.0190
images,0021,0.797,0.262,0.909,0.309,4,0.2320
images,0021,0.781,0.155,0.837,0.190,1,0.4954
images,0021,0.781,0.155,0.837,0.190,2,0.3372
images,0021,0.781,0.155,0.837,0.190,3,0.0444
images,0021,0.781,0.155,0.837,0.190,4,0.1230
images,0021,0.817,0.317,0.923,0.384,1,0.6230
images,0021,0.817,0.317,0.923,0.384,2,0.1915
images,0021,0.817,0.317,0.923,0.384,3,0.0162
images,0021,0.817,0.317,0.923,0.384,4,0.1693
images,0021,0.852,0.205,0.879,0.263,1,0.2745
images,0021,0.852,0.205,0.879,0.263,2,0.1884
images,0021,0.852,0.205,0.879,0.263,3,0.4976
images,0021,0.852,0.205,0.879,0.263,4,0.0396
images,0022,0.665,0.167,0.802,0.236,1,0.4492
images,0022,0.665,0.167,0.802,0.236,2,0.2351
images,0022,0.665,0.167,0.802,0.236,3,0.0026
images,0022,0.665,0.167,0.802,0.236,4,0.3131
images,0022,0.689,0.101,0.752,0.141,1,0.4145
images,0022,0.689,0.101,0.752,0.141,2,0.3680
images,0022,0.689,0.101,0.752,0.141,3,0.0148
images,0022,0.689,0.101,0.752,0.141,4,0.2027
images,0022,0.648,0.190,0.758,0.302,1,0.4684
images,0022,0.648,0.190,0.758,0.302,2,0.1511
images,0022,0.648,0.190,0.758,0.302,3,0.0008
images,0022,0.648,0.190,0.758,0.302,4,0.3797
images,0022,0.792,0.153,0.818,0.218,1,0.4285
images,0022,0.792,0.153,0.818,0.218,2,0.2512
images,0022,0.792,0.153,0.818,0.218,3,0.2122
images,0022,0.792,0.153,0.818,0.218,4,0.1081
images,0023,0.113,0.391,0.209,0.470,1,0.3112
images,0023,0.113,0.391,0.209,0.470,2,0.4087
images,0023,0.113,0.391,0.209,0.470,3,0.0048
images,0023,0.113,0.391,0.209,0.470,4,0.2752
images,0023,0.320,0.102,0.403,0.174,1,0.2228
images,0023,0.320,0.102,0.403,0.174,2,0.4962
images,0023,0.320,0.102,0.403,0.174,3,0.0474
images,0023,0.320,0.102,0.403,0.174,4,0.2335
images,0023,0.077,0.506,0.197,0.598,1,0.4063
images,0023,0.077,0.506,0.197,0.598,2,0.2835
images,0023,0.077,0.506,0.197,0.598,3,0.0302
images,0023,0.077,0.506,0.197,0.598,4,0.2799
images,0023,0.509,0.087,0.567,0.211,1,0.2301
images,0023,0.509,0.087,0.567,0.211,2,0.4913
images,0023,0.509,0.087,0.567,0.211,3,0.0191
images,0023,0.509,0.087,0.567,0.211,4,0.2595
images,0024,0.322,0.702,0.401,0.845,1,0.3521
images,0024,0.322,0.702,0.401,0.845,2,0.3070
images,0024,0.322,0.702,0.401,0.845,3,0.0232
images,0024,0.322,0.702,0.401,0.845,4,0.3177
images,0024,0.445,0.321,0.559,0.421,1,0.0085
images,0024,0.445,0.321,0.559,0.421,2,0.0013
images,0024,0.445,0.321,0.559,0.421,3,0.0001
images,0024,0.445,0.321,0.559,0.421,4,0.9901
images,0024,0.268,0.791,0.341,0.859,1,0.4660
images,0024,0.268,0.791,0.341,0.859,2,0.2058
images,0024,0.268,0.791,0.341,0.859,3,0.0612
images,0024,0.268,0.791,0.341,0.859,4,0.2670
images,0024,0.688,0.367,0.805,0.506,1,0.5038
images,0024,0.688,0.367,0.805,0.506,2,0.2494
images,0024,0.688,0.367,0.805,0.506,3,0.0148
images,0024,0.688,0.367,0.805,0.506,4,0.2320
images,0025,0.773,0.749,0.816,0.791,1,0.4526
images,0025,0.773,0.749,0.816,0.791,2,0.2570
images,0025,0.773,0.749,0.816,0.791,3,0.0759
images,0025,0.773,0.749,0.816,0.791,4,0.2145
images,0025,0.844,0.493,0.919,0.570,1,0.4853
images,0025,0.844,0.493,0.919,0.570,2,0.3694
images,0025,0.844,0.493,0.919,0.570,3,0.0030
images,0025,0.844,0.493,0.919,0.570,4,0.1422
images,0025,0.673,0.821,0.714,0.879,1,0.5878
images,0025,0.673,0.821,0.714,0.879,2,0.1153
images,0025,0.673,0.821,0.714,0.879,3,0.0985
images,0025,0.673,0.821,0.714,0.879,4,0.1985
images,0025,0.876,0.530,0.934,0.577,1,0.5698
images,0025,0.876,0.530,0.934,0.577,2,0.2979
images,0025,0.876,0.530,0.934,0.577,3,0.0264
images,0025,0.876,0.530,0.934,0.577,4,0.1059
images,0026,0.738,0.696,0.804,0.748,1,0.3810
images,0026,0.738,0.696,0.804,0.748,2,0.4066
images,0026,0.738,0.696,0.804,0.748,3,0.0121
images,0026,0.738,0.696,0.804,0.748,4,0.2003
images,0026,0.798,0.401,0.893,0.472,1,0.5033
images,0026,0.798,0.401,0.893,0.472,2,0.3142
images,0026,0.798,0.401,0.893,0.472,3,0.0519
images,0026,0.798,0.401,0.893,0.472,4,0.1306
images,0026,0.629,0.780,0.686,0.859,1,0.4474
images,0026,0.629,0.780,0.686,0.859,2,0.1377
images,0026,0.629,0.780,0.686,0.859,3,0.0159
images,0026,0.629,0.780,0.686,0.859,4,0.3990
images,0026,0.855,0.453,0.916,0.512,1,0.4315
images,0026,0.855,0.453,0.916,0.512,2,0.3352
images,0026,0.855,0.453,0.916,0.512,3,0.1209
images,0026,0.855,0.453,0.916,0.512,4,0.1124
images,0027,0.223,0.316,0.360,0.437,1,0.2608
images,0027,0.223,0.316,0.360,0.437,2,0.5088
images,0027,0.223,0.316,0.360,0.437,3,0.0032
images,0027,0.223,0.316,0.360,0.437,4,0.2273
images,0027,0.368,0.146,0.438,0.213,1,0.2929
images,0027,0.368,0.146,0.438,0.213,2,0.4439
images,0027,0.368,0.146,0.438,0.213,3,0.0237
images,0027,0.368,0.146,0.438,0.213,4,0.2394
images,0027,0.530,0.688,0.609,0.828,1,0.4388
images,0027,0.530,0.688,0.609,0.828,2,0.2187
images,0027,0.530,0.688,0.609,0.828,3,0.0186
images,0027,0.530,0.688,0.609,0.828,4,0.3239
images,0027,0.142,0.517,0.259,0.602,1,0.4192
images,0027,0.142,0.517,0.259,0.602,2,0.2753
images,0027,0.142,0.517,0.259,0.602,3,0.0017
images,0027,0.142,0.517,0.259,0.602,4,0.3038
images,0028,0.384,0.099,0.445,0.208,1,0.1641
images,0028,0.384,0.099,0.445,0.208,2,0.4654
images,0028,0.384,0.099,0.445,0.208,3,0.0121
images,0028,0.384,0.099,0.445,0.208,4,0.3584
images,0028,0.364,0.078,0.420,0.160,1,0.2070
images,0028,0.364,0.078,0.420,0.160,2,0.4413
images,0028,0.364,0.078,0.420,0.160,3,0.0363
images,0028,0.364,0.078,0.420,0.160,4,0.3154
images,0028,0.613,0.298,0.724,0.423,1,0.3846
images,0028,0.613,0.298,0.724,0.423,2,0.3430
images,0028,0.613,0.298,0.724,0.423,3,0.0013
images,0028,0.613,0.298,0.724,0.423,4,0.2711
images,0028,0.187,0.327,0.315,0.380,1,0.3187
images,0028,0.187,0.327,0.315,0.380,2,0.3282
images,0028,0.187,0.327,0.315,0.380,3,0.0006
images,0028,0.187,0.327,0.315,0.380,4,0.3524
images,0029,0.720,0.162,0.780,0.234,1,0.3815
images,0029,0.720,0.162,0.780,0.234,2,0.4122
images,0029,0.720,0.162,0.780,0.234,3,0.0035
images,0029,0.720,0.162,0.780,0.234,4,0.2028
images,0029,0.662,0.120,0.725,0.192,1,0.3488
images,0029,0.662,0.120,0.725,0.192,2,0.4283
images,0029,0.662,0.120,0.725,0.192,3,0.0024
images,0029,0.662,0.120,0.725,0.192,4,0.2205
images,0029,0.852,0.378,0.929,0.421,1,0.3559
images,0029,0.852,0.378,0.929,0.421,2,0.4546
images,0029,0.852,0.378,0.929,0.421,3,0.0258
images,0029,0.852,0.378,0.929,0.421,4,0.1637
images,0029,0.752,0.356,0.870,0.429,1,0.4415
images,0029,0.752,0.356,0.870,0.429,2,0.1716
images,0029,0.752,0.356,0.870,0.429,3,0.0008
images,0029,0.752,0.356,0.870,0.429,4,0.3862
images,0030,0.721,0.257,0.827,0.330,1,0.3778
images,0030,0.721,0.257,0.827,0.330,2,0.4276
images,0030,0.721,0.257,0.827,0.330,3,0.0023
images,0030,0.721,0.257,0.827,0.330,4,0.1922
images,0030,0.638,0.206,0.767,0.305,1,0.3398
images,0030,0.638,0.206,0.767,0.305,2,0.5036
images,0030,0.638,0.206,0.767,0.305,3,0.0032
images,0030,0.638,0.206,0.767,0.305,4,0.1534
images,0030,0.863,0.470,0.943,0.514,1,0.4177
images,0030,0.863,0.470,0.943,0.514,2,0.3941
images,0030,0.863,0.470,0.943,0.514,3,0.0374
images,0030,0.863,0.470,0.943,0.514,4,0.1509
images,0030,0.685,0.634,0.815,0.735,1,0.4698
images,0030,0.685,0.634,0.815,0.735,2,0.1743
images,0030,0.685,0.634,0.815,0.735,3,0.0015
images,0030,0.685,0.634,0.815,0.735,4,0.3544
images,0031,0.100,0.542,0.232,0.612,1,0.4169
images,0031,0.100,0.542,0.232,0.612,2,0.2947
images,0031,0.100,0.542,0.232,0.612,3,0.0057
images,0031,0.100,0.542,0.232,0.612,4,0.2826
images,0031,0.088,0.564,0.203,0.634,1,0.4253
images,0031,0.088,0.564,0.203,0.634,2,0.3125
images,0031,0.088,0.564,0.203,0.634,3,0.0112
images,0031,0.088,0.564,0.203,0.634,4,0.2510
